Data,Mandante,Visitante,Gols_Mandante,Gols_Visitante,Resultado,Alvo,Total_Gols,Media_Gols_Mandante,Media_Gols_Visitante
2022-07-10,Atletico-MG,Sao Paulo,0.0,0.0,D,0.0,0.0,,1.2582278481012659
2022-07-12,Internacional,America MG,1.0,0.0,H,1.0,1.0,1.2436974789915967,0.8217054263565892
2022-07-16,Flamengo RJ,Coritiba,2.0,0.0,H,1.0,2.0,1.4494949494949494,1.070921985815603
2022-07-16,Avai,Santos,1.0,0.0,H,1.0,1.0,0.7923076923076923,1.303030303030303
2022-07-16,Athletico-PR,Internacional,0.0,0.0,D,0.0,0.0,1.223463687150838,1.2430167597765363
2022-07-17,Ceara,Corinthians,3.0,1.0,H,1.0,4.0,1.0535714285714286,1.1994949494949494
2022-07-17,Juventude,Goias,0.0,0.0,D,0.0,0.0,0.9444444444444444,1.1067961165048543
2022-07-17,Sao Paulo,Fluminense,2.0,2.0,D,0.0,4.0,1.255050505050505,1.2247474747474747
2022-07-17,Atletico GO,Fortaleza,0.0,1.0,A,2.0,1.0,0.9821428571428571,1.0846153846153845
2022-07-17,Botafogo RJ,Atletico-MG,0.0,1.0,A,2.0,1.0,1.1,
2022-07-17,America MG,Bragantino,0.0,3.0,A,2.0,3.0,0.8153846153846154,1.4021739130434783
2022-07-19,Palmeiras,Cuiaba,1.0,0.0,H,1.0,1.0,1.4441340782122905,0.8703703703703703
2022-07-20,Ceara,Avai,1.0,0.0,H,1.0,1.0,1.0650887573964498,0.7938931297709924
2022-07-20,Bragantino,Fortaleza,2.0,1.0,H,1.0,3.0,1.4193548387096775,1.083969465648855
2022-07-20,Goias,Fluminense,2.0,3.0,A,2.0,5.0,1.1014492753623188,1.2267002518891688
2022-07-20,Athletico-PR,Atletico GO,4.0,1.0,H,1.0,5.0,1.2200557103064067,0.9763313609467456
2022-07-21,Flamengo RJ,Juventude,4.0,0.0,H,1.0,4.0,1.45088161209068,0.9272727272727272
2022-07-21,Internacional,Sao Paulo,3.0,3.0,D,0.0,6.0,1.2395543175487465,1.256926952141058
2022-07-21,Corinthians,Coritiba,3.0,1.0,H,1.0,4.0,1.198992443324937,1.0671378091872792
2022-07-21,Santos,Botafogo RJ,2.0,0.0,H,1.0,2.0,1.2997481108312343,1.0965732087227413
2022-07-21,Cuiaba,Atletico-MG,1.0,1.0,D,0.0,2.0,0.8545454545454545,
2022-07-22,America MG,Palmeiras,0.0,1.0,A,2.0,1.0,0.8091603053435115,1.4428969359331476
2022-07-23,Sao Paulo,Goias,3.0,3.0,D,0.0,6.0,1.2613065326633166,1.1057692307692308
2022-07-24,Atletico GO,America MG,0.0,1.0,A,2.0,1.0,0.9764705882352941,0.803030303030303
2022-07-24,Fortaleza,Santos,0.0,0.0,D,0.0,0.0,1.0833333333333333,1.3015075376884422
2022-07-24,Palmeiras,Internacional,2.0,1.0,H,1.0,3.0,1.4416666666666667,1.2444444444444445
2022-07-24,Atletico-MG,Corinthians,1.0,2.0,A,2.0,3.0,,1.2035175879396984
2022-07-24,Fluminense,Bragantino,2.0,1.0,H,1.0,3.0,1.2311557788944723,1.425531914893617
2022-07-24,Avai,Flamengo RJ,1.0,2.0,A,2.0,3.0,0.7878787878787878,1.4572864321608041
2022-07-24,Botafogo RJ,Athletico-PR,2.0,0.0,H,1.0,2.0,1.093167701863354,1.2277777777777779
2022-07-24,Juventude,Ceara,1.0,0.0,H,1.0,1.0,0.9107142857142857,1.0647058823529412
2022-07-26,Coritiba,Cuiaba,1.0,0.0,H,1.0,1.0,1.0669014084507042,0.8571428571428571
2022-07-30,Ceara,Palmeiras,1.0,2.0,A,2.0,3.0,1.0584795321637428,1.443213296398892
2022-07-30,Goias,Coritiba,1.0,0.0,H,1.0,1.0,1.1148325358851674,1.0666666666666667
2022-07-30,Corinthians,Botafogo RJ,1.0,0.0,H,1.0,1.0,1.205513784461153,1.0959752321981424
2022-07-31,Bragantino,Juventude,1.0,0.0,H,1.0,1.0,1.4210526315789473,0.9122807017543859
2022-07-31,Cuiaba,Fortaleza,0.0,1.0,A,2.0,1.0,0.8421052631578947,1.0751879699248121
2022-07-31,America MG,Avai,3.0,1.0,H,1.0,4.0,0.8045112781954887,0.7894736842105263
2022-07-31,Internacional,Atletico-MG,3.0,0.0,H,1.0,3.0,1.2437673130193905,
2022-07-31,Athletico-PR,Sao Paulo,1.0,0.0,H,1.0,1.0,1.2243767313019391,1.2656641604010026
2022-07-31,Flamengo RJ,Atletico GO,4.0,1.0,H,1.0,5.0,1.4586466165413534,0.9707602339181286
2022-08-02,Santos,Fluminense,2.0,2.0,D,0.0,4.0,1.2982456140350878,1.2330827067669172
2022-08-06,Botafogo RJ,Ceara,1.0,1.0,D,0.0,2.0,1.0925925925925926,1.058139534883721
2022-08-06,Juventude,America MG,0.0,1.0,A,2.0,1.0,0.896551724137931,0.8208955223880597
2022-08-06,Atletico GO,Bragantino,2.0,1.0,H,1.0,3.0,0.9709302325581395,1.4166666666666667
2022-08-06,Avai,Corinthians,1.0,1.0,D,0.0,2.0,0.7910447761194029,1.205
2022-08-07,Atletico-MG,Athletico-PR,2.0,3.0,A,2.0,5.0,,1.223756906077348
2022-08-07,Fortaleza,Internacional,3.0,0.0,H,1.0,3.0,1.0746268656716418,1.2486187845303867
2022-08-07,Sao Paulo,Flamengo RJ,0.0,2.0,A,2.0,2.0,1.2625,1.465
2022-08-07,Fluminense,Cuiaba,1.0,0.0,H,1.0,1.0,1.235,0.8275862068965517
2022-08-07,Palmeiras,Goias,3.0,0.0,H,1.0,3.0,1.4447513812154695,1.1142857142857143
2022-08-09,Coritiba,Santos,1.0,2.0,A,2.0,3.0,1.062937062937063,1.3
2022-08-13,Goias,Avai,1.0,1.0,D,0.0,2.0,1.1090047393364928,0.7925925925925926
2022-08-13,Corinthians,Palmeiras,0.0,1.0,A,2.0,1.0,1.2044887780548628,1.4490358126721763
2022-08-14,Internacional,Fluminense,3.0,0.0,H,1.0,3.0,1.2451790633608815,1.2344139650872819
2022-08-14,America MG,Santos,1.0,0.0,H,1.0,1.0,0.8222222222222222,1.3017456359102244
2022-08-14,Sao Paulo,Bragantino,3.0,0.0,H,1.0,3.0,1.259351620947631,1.4123711340206186
2022-08-14,Flamengo RJ,Athletico-PR,5.0,0.0,H,1.0,5.0,1.4663341645885286,1.2286501377410468
2022-08-14,Ceara,Fortaleza,0.0,1.0,A,2.0,1.0,1.0578034682080926,1.0888888888888888
2022-08-14,Botafogo RJ,Atletico GO,0.0,0.0,D,0.0,0.0,1.0923076923076922,0.976878612716763
2022-08-14,Cuiaba,Juventude,1.0,0.0,H,1.0,1.0,0.8135593220338984,0.8813559322033898
2022-08-14,Coritiba,Atletico-MG,0.0,1.0,A,2.0,1.0,1.0627177700348431,
2022-08-20,Atletico-MG,Goias,0.0,1.0,A,2.0,1.0,,1.1084905660377358
2022-08-20,Fluminense,Coritiba,5.0,2.0,H,1.0,7.0,1.2313432835820894,1.0590277777777777
2022-08-21,Fortaleza,Corinthians,1.0,0.0,H,1.0,1.0,1.088235294117647,1.2014925373134329
2022-08-21,Santos,Sao Paulo,1.0,0.0,H,1.0,1.0,1.2985074626865671,1.263681592039801
2022-08-21,Bragantino,Ceara,1.0,1.0,D,0.0,2.0,1.3979591836734695,1.0517241379310345
2022-08-21,Athletico-PR,America MG,1.0,1.0,D,0.0,2.0,1.2252747252747254,0.8235294117647058
2022-08-21,Atletico GO,Cuiaba,1.0,1.0,D,0.0,2.0,0.9712643678160919,0.8166666666666667
2022-08-21,Palmeiras,Flamengo RJ,1.0,1.0,D,0.0,2.0,1.4478021978021978,1.4751243781094527
2022-08-21,Juventude,Botafogo RJ,2.0,2.0,D,0.0,4.0,0.8666666666666667,1.0889570552147239
2022-08-23,Avai,Internacional,0.0,1.0,A,2.0,1.0,0.7941176470588235,1.25
2022-08-27,Coritiba,Avai,1.0,0.0,H,1.0,1.0,1.0622837370242215,0.7883211678832117
2022-08-27,Goias,Atletico GO,2.0,1.0,H,1.0,3.0,1.107981220657277,0.9714285714285714
2022-08-27,Fluminense,Palmeiras,1.0,1.0,D,0.0,2.0,1.2406947890818858,1.4465753424657535
2022-08-28,Cuiaba,Santos,0.0,0.0,D,0.0,0.0,0.819672131147541,1.2977667493796525
2022-08-28,Botafogo RJ,Flamengo RJ,0.0,1.0,A,2.0,1.0,1.091743119266055,1.4739454094292803
2022-08-28,Sao Paulo,Fortaleza,0.0,1.0,A,2.0,1.0,1.260545905707196,1.0875912408759123
2022-08-28,America MG,Atletico-MG,1.0,1.0,D,0.0,2.0,0.8248175182481752,
2022-08-28,Ceara,Athletico-PR,0.0,0.0,D,0.0,0.0,1.0514285714285714,1.2246575342465753
2022-08-30,Internacional,Juventude,4.0,0.0,H,1.0,4.0,1.2493150684931507,0.8852459016393442
2022-08-30,Corinthians,Bragantino,1.0,0.0,H,1.0,1.0,1.1985111662531018,1.393939393939394
2022-09-03,Juventude,Avai,1.0,1.0,D,0.0,2.0,0.8709677419354839,0.782608695652174
2022-09-03,Athletico-PR,Fluminense,1.0,0.0,H,1.0,1.0,1.221311475409836,1.24009900990099
2022-09-03,Bragantino,Palmeiras,2.0,2.0,D,0.0,4.0,1.38,1.4453551912568305
2022-09-04,Cuiaba,Sao Paulo,1.0,1.0,D,0.0,2.0,0.8064516129032258,1.2574257425742574
2022-09-04,Atletico GO,Atletico-MG,0.0,2.0,A,2.0,2.0,0.9715909090909091,
2022-09-04,Corinthians,Internacional,2.0,2.0,D,0.0,4.0,1.198019801980198,1.2568306010928962
2022-09-04,America MG,Coritiba,2.0,0.0,H,1.0,2.0,0.8260869565217391,1.0620689655172413
2022-09-04,Flamengo RJ,Ceara,1.0,1.0,D,0.0,2.0,1.4727722772277227,1.0454545454545454
2022-09-04,Fortaleza,Botafogo RJ,1.0,3.0,A,2.0,4.0,1.0869565217391304,1.0884146341463414
2022-09-06,Santos,Goias,1.0,2.0,A,2.0,3.0,1.2945544554455446,1.1121495327102804
2022-09-07,Atletico-MG,Bragantino,1.0,1.0,D,0.0,2.0,,1.386138613861386
2022-09-10,Ceara,Santos,2.0,1.0,H,1.0,3.0,1.0451977401129944,1.2938271604938272
2022-09-10,Internacional,Cuiaba,1.0,0.0,H,1.0,1.0,1.2588555858310626,0.8095238095238095
2022-09-10,Fluminense,Fortaleza,2.0,1.0,H,1.0,3.0,1.237037037037037,1.0863309352517985
2022-09-11,Palmeiras,Juventude,2.0,1.0,H,1.0,3.0,1.446866485013624,0.873015873015873
2022-09-11,Avai,Athletico-PR,1.0,1.0,D,0.0,2.0,0.7841726618705036,1.220708446866485
2022-09-11,Botafogo RJ,America MG,0.0,0.0,D,0.0,0.0,1.094224924012158,0.8345323741007195
2022-09-11,Coritiba,Atletico GO,2.0,0.0,H,1.0,2.0,1.0584192439862543,0.9661016949152542
2022-09-11,Sao Paulo,Corinthians,1.0,1.0,D,0.0,2.0,1.2567901234567902,1.2
2022-09-11,Goias,Flamengo RJ,1.0,1.0,D,0.0,2.0,1.1162790697674418,1.471604938271605
2022-09-17,Avai,Atletico-MG,1.0,0.0,H,1.0,1.0,0.7857142857142857,
2022-09-17,Botafogo RJ,Coritiba,2.0,0.0,H,1.0,2.0,1.0909090909090908,1.0616438356164384
2022-09-18,Juventude,Fortaleza,1.0,1.0,D,0.0,2.0,0.875,1.0857142857142856
2022-09-18,Palmeiras,Santos,1.0,0.0,H,1.0,1.0,1.4483695652173914,1.293103448275862
2022-09-18,America MG,Corinthians,1.0,0.0,H,1.0,1.0,0.8285714285714286,1.1995073891625616
2022-09-18,Athletico-PR,Cuiaba,2.0,2.0,D,0.0,4.0,1.2201086956521738,0.796875
2022-09-18,Ceara,Sao Paulo,0.0,2.0,A,2.0,2.0,1.050561797752809,1.2561576354679802
2022-09-18,Bragantino,Goias,1.0,1.0,D,0.0,2.0,1.3823529411764706,1.1157407407407407
2022-09-18,Flamengo RJ,Fluminense,1.0,2.0,A,2.0,3.0,1.4704433497536946,1.2389162561576355
2022-09-20,Atletico GO,Internacional,1.0,2.0,A,2.0,3.0,0.9606741573033708,1.2581521739130435
2022-09-26,Sao Paulo,Avai,4.0,0.0,H,1.0,4.0,1.257985257985258,0.7872340425531915
2022-09-28,Fortaleza,Flamengo RJ,3.0,2.0,H,1.0,5.0,1.0851063829787233,1.4692874692874693
2022-09-28,Coritiba,Ceara,1.0,0.0,H,1.0,1.0,1.0580204778156996,1.0446927374301676
2022-09-28,Fluminense,Juventude,4.0,0.0,H,1.0,4.0,1.240786240786241,0.8769230769230769
2022-09-28,Santos,Athletico-PR,2.0,0.0,H,1.0,2.0,1.28992628992629,1.2222222222222223
2022-09-28,Corinthians,Atletico GO,2.0,1.0,H,1.0,3.0,1.1965601965601966,0.9608938547486033
2022-09-29,Cuiaba,America MG,2.0,1.0,H,1.0,3.0,0.8153846153846154,0.8297872340425532
2022-09-29,Atletico-MG,Palmeiras,0.0,1.0,A,2.0,1.0,,1.4471544715447155
2022-09-29,Goias,Botafogo RJ,0.0,1.0,A,2.0,1.0,1.1152073732718895,1.093655589123867
2022-09-29,Internacional,Bragantino,0.0,0.0,D,0.0,0.0,1.2601626016260163,1.3786407766990292
2022-10-01,Avai,Atletico GO,1.0,2.0,A,2.0,3.0,0.7816901408450704,0.9611111111111111
2022-10-01,Flamengo RJ,Bragantino,4.0,1.0,H,1.0,5.0,1.4705882352941178,1.3653846153846154
2022-10-01,Athletico-PR,Juventude,2.0,0.0,H,1.0,2.0,1.218918918918919,0.8636363636363636
2022-10-01,Goias,Fortaleza,0.0,1.0,A,2.0,1.0,1.110091743119266,1.0985915492957747
2022-10-01,Ceara,America MG,1.0,2.0,A,2.0,3.0,1.038888888888889,0.8309859154929577
2022-10-01,Atletico-MG,Fluminense,2.0,0.0,H,1.0,2.0,,1.2475490196078431
2022-10-01,Internacional,Santos,1.0,0.0,H,1.0,1.0,1.2567567567567568,1.2916666666666667
2022-10-02,Corinthians,Cuiaba,2.0,0.0,H,1.0,2.0,1.1985294117647058,0.8333333333333334
2022-10-04,Botafogo RJ,Palmeiras,1.0,3.0,A,2.0,4.0,1.0933734939759037,1.445945945945946
2022-10-05,Juventude,Corinthians,2.0,2.0,D,0.0,4.0,0.8507462686567164,1.2004889975550121
2022-10-05,Atletico GO,Fluminense,3.0,2.0,H,1.0,5.0,0.9668508287292817,1.2444987775061125
2022-10-05,Bragantino,Cuiaba,2.0,1.0,H,1.0,3.0,1.361904761904762,0.8208955223880597
2022-10-05,Ceara,Goias,1.0,1.0,D,0.0,2.0,1.0386740331491713,1.1050228310502284
2022-10-05,Athletico-PR,Fortaleza,1.0,1.0,D,0.0,2.0,1.221024258760108,1.097902097902098
2022-10-06,Palmeiras,Coritiba,4.0,0.0,H,1.0,4.0,1.4501347708894878,1.0578231292517006
2022-10-06,Santos,Atletico-MG,1.0,2.0,A,2.0,3.0,1.2885085574572128,
2022-10-06,Flamengo RJ,Internacional,0.0,0.0,D,0.0,0.0,1.4767726161369192,1.256064690026954
2022-10-07,America MG,Sao Paulo,1.0,2.0,A,2.0,3.0,0.8391608391608392,1.2647058823529411
2022-10-07,Avai,Botafogo RJ,1.0,2.0,A,2.0,3.0,0.7832167832167832,1.093093093093093
2022-10-08,Cuiaba,Flamengo RJ,1.0,2.0,A,2.0,3.0,0.8235294117647058,1.473170731707317
2022-10-09,Fluminense,America MG,0.0,2.0,A,2.0,2.0,1.2463414634146341,0.8402777777777778
2022-10-09,Corinthians,Athletico-PR,2.0,1.0,H,1.0,3.0,1.2024390243902439,1.2204301075268817
2022-10-09,Internacional,Goias,4.0,2.0,H,1.0,6.0,1.2526881720430108,1.1045454545454545
2022-10-09,Fortaleza,Avai,2.0,0.0,H,1.0,2.0,1.0972222222222223,0.7847222222222222
2022-10-09,Sao Paulo,Botafogo RJ,0.0,1.0,A,2.0,1.0,1.2665036674816625,1.095808383233533
2022-10-09,Atletico-MG,Ceara,0.0,0.0,D,0.0,0.0,,1.0384615384615385
2022-10-09,Coritiba,Bragantino,2.0,1.0,H,1.0,3.0,1.0542372881355933,1.3679245283018868
2022-10-10,Atletico GO,Palmeiras,1.0,1.0,D,0.0,2.0,0.978021978021978,1.456989247311828
2022-10-11,Santos,Juventude,4.0,1.0,H,1.0,5.0,1.2878048780487805,0.8676470588235294
2022-10-16,Flamengo RJ,Atletico-MG,1.0,0.0,H,1.0,1.0,1.4744525547445255,
2022-10-16,America MG,Fortaleza,1.0,2.0,A,2.0,3.0,0.8482758620689655,1.103448275862069
2022-10-16,Ceara,Cuiaba,1.0,1.0,D,0.0,2.0,1.0327868852459017,0.8260869565217391
2022-10-16,Palmeiras,Sao Paulo,0.0,0.0,D,0.0,0.0,1.4557640750670242,1.2634146341463415
2022-10-16,Juventude,Atletico GO,1.0,1.0,D,0.0,2.0,0.8695652173913043,0.9781420765027322
2022-10-16,Botafogo RJ,Internacional,0.0,1.0,A,2.0,1.0,1.0955223880597016,1.260053619302949
2022-10-16,Athletico-PR,Coritiba,1.0,0.0,H,1.0,1.0,1.2198391420911527,1.0574324324324325
2022-10-16,Avai,Fluminense,0.0,3.0,A,2.0,3.0,0.7793103448275862,1.24330900243309
2022-10-18,Bragantino,Santos,0.0,2.0,A,2.0,2.0,1.3644859813084111,1.294403892944039
2022-10-21,Sao Paulo,Coritiba,3.0,1.0,H,1.0,4.0,1.2603406326034063,1.0538720538720538
2022-10-22,Santos,Corinthians,0.0,1.0,A,2.0,1.0,1.296116504854369,1.2043795620437956
2022-10-22,Bragantino,Athletico-PR,4.0,2.0,H,1.0,6.0,1.3518518518518519,1.2192513368983957
2022-10-22,America MG,Flamengo RJ,1.0,2.0,A,2.0,3.0,0.8493150684931506,1.4733009708737863
2022-10-23,Palmeiras,Avai,3.0,0.0,H,1.0,3.0,1.4518716577540107,0.773972602739726
2022-10-23,Fluminense,Botafogo RJ,2.0,2.0,D,0.0,4.0,1.2475728155339805,1.0922619047619047
2022-10-23,Juventude,Sao Paulo,1.0,2.0,A,2.0,3.0,0.8714285714285714,1.2645631067961165
2022-10-23,Atletico GO,Ceara,1.0,0.0,H,1.0,1.0,0.9782608695652174,1.0326086956521738
2022-10-23,Coritiba,Internacional,1.0,1.0,D,0.0,2.0,1.0536912751677852,1.2593582887700534
2022-10-23,Cuiaba,Goias,1.0,2.0,A,2.0,3.0,0.8285714285714286,1.1085972850678734
2022-10-25,Fortaleza,Atletico-MG,0.0,0.0,D,0.0,0.0,1.1095890410958904,
2022-10-26,Botafogo RJ,Bragantino,2.0,1.0,H,1.0,3.0,1.0949554896142433,1.3761467889908257
2022-10-26,Flamengo RJ,Santos,3.0,2.0,H,1.0,5.0,1.4745762711864407,1.2929782082324455
2022-10-26,Athletico-PR,Palmeiras,1.0,3.0,A,2.0,4.0,1.2213333333333334,1.456
2022-10-27,Corinthians,Fluminense,0.0,2.0,A,2.0,2.0,1.203883495145631,1.2493946731234866
2022-10-27,Goias,America MG,2.0,2.0,D,0.0,4.0,1.1126126126126126,0.8503401360544217
2022-10-27,Internacional,Ceara,2.0,1.0,H,1.0,3.0,1.2586666666666666,1.027027027027027
2022-10-27,Fortaleza,Coritiba,3.0,1.0,H,1.0,4.0,1.1020408163265305,1.0535117056856187
2022-10-27,Sao Paulo,Atletico GO,2.0,1.0,H,1.0,3.0,1.2663438256658595,0.9783783783783784
2022-10-27,Atletico-MG,Juventude,1.0,0.0,H,1.0,1.0,,0.8732394366197183
2022-10-28,Cuiaba,Avai,1.0,0.0,H,1.0,1.0,0.8309859154929577,0.7687074829931972
2022-10-29,Goias,Corinthians,0.0,0.0,D,0.0,0.0,1.116591928251121,1.2009685230024214
2022-10-31,Ceara,Fluminense,0.0,1.0,A,2.0,1.0,1.0268817204301075,1.251207729468599
2022-11-01,Botafogo RJ,Cuiaba,0.0,2.0,A,2.0,2.0,1.0976331360946745,0.8333333333333334
2022-11-02,Sao Paulo,Atletico-MG,2.0,2.0,D,0.0,4.0,1.2681159420289856,
2022-11-02,America MG,Internacional,1.0,0.0,H,1.0,1.0,0.8581081081081081,1.2606382978723405
2022-11-02,Athletico-PR,Goias,3.0,2.0,H,1.0,5.0,1.2207446808510638,1.1116071428571428
2022-11-02,Atletico GO,Santos,2.0,3.0,A,2.0,5.0,0.978494623655914,1.2946859903381642
2022-11-02,Avai,Bragantino,1.0,2.0,A,2.0,3.0,0.7635135135135135,1.3727272727272728
2022-11-02,Juventude,Coritiba,0.0,1.0,A,2.0,1.0,0.8611111111111112,1.0533333333333332
2022-11-03,Flamengo RJ,Corinthians,1.0,2.0,A,2.0,3.0,1.4782608695652173,1.1980676328502415
2022-11-03,Palmeiras,Fortaleza,4.0,0.0,H,1.0,4.0,1.4601063829787233,1.114864864864865
2022-11-05,Corinthians,Ceara,1.0,0.0,H,1.0,1.0,1.2,1.0213903743315509
2022-11-05,Goias,Juventude,1.0,0.0,H,1.0,1.0,1.1155555555555556,0.8493150684931506
2022-11-05,Fluminense,Sao Paulo,3.0,1.0,H,1.0,4.0,1.2506024096385542,1.269879518072289
2022-11-05,Santos,Avai,1.0,1.0,D,0.0,2.0,1.2987951807228915,0.7651006711409396
2022-11-05,Bragantino,America MG,1.0,4.0,A,2.0,5.0,1.3783783783783783,0.8590604026845637
2022-11-06,Internacional,Athletico-PR,2.0,0.0,H,1.0,2.0,1.257294429708223,1.2254641909814323
2022-11-06,Coritiba,Flamengo RJ,1.0,0.0,H,1.0,1.0,1.053156146179402,1.4771084337349398
2022-11-06,Fortaleza,Atletico GO,1.0,1.0,D,0.0,2.0,1.1073825503355705,0.983957219251337
2022-11-06,Cuiaba,Palmeiras,1.0,1.0,D,0.0,2.0,0.8493150684931506,1.46684350132626
2022-11-07,Atletico-MG,Botafogo RJ,0.0,2.0,A,2.0,2.0,,1.0943952802359882
2022-11-09,Coritiba,Corinthians,2.0,2.0,D,0.0,4.0,1.0529801324503312,1.1995192307692308
2022-11-09,Fortaleza,Bragantino,6.0,0.0,H,1.0,6.0,1.1066666666666667,1.375
2022-11-09,Sao Paulo,Internacional,0.0,1.0,A,2.0,1.0,1.2692307692307692,1.2592592592592593
2022-11-09,Avai,Ceara,2.0,0.0,H,1.0,2.0,0.7666666666666667,1.0159574468085106
2022-11-09,Fluminense,Goias,3.0,0.0,H,1.0,3.0,1.2548076923076923,1.1150442477876106
2022-11-10,Atletico GO,Athletico-PR,1.0,1.0,D,0.0,2.0,0.9840425531914894,1.2222222222222223
2022-11-10,Juventude,Flamengo RJ,2.0,2.0,D,0.0,4.0,0.8378378378378378,1.4735576923076923
2022-11-10,Palmeiras,America MG,2.0,1.0,H,1.0,3.0,1.4656084656084656,0.88
2022-11-10,Atletico-MG,Cuiaba,3.0,0.0,H,1.0,3.0,,0.8513513513513513
2022-11-10,Botafogo RJ,Santos,3.0,0.0,H,1.0,3.0,1.0970588235294119,1.2980769230769231
2022-11-12,Flamengo RJ,Avai,1.0,2.0,A,2.0,3.0,1.474820143884892,0.7748344370860927
2022-11-13,Cuiaba,Coritiba,2.0,1.0,H,1.0,3.0,0.84,1.056105610561056
2022-11-13,Santos,Fortaleza,0.0,2.0,A,2.0,2.0,1.2949640287769784,1.1390728476821192
2022-11-13,Internacional,Palmeiras,3.0,0.0,H,1.0,3.0,1.2585751978891822,1.4670184696569921
2022-11-13,Goias,Sao Paulo,0.0,4.0,A,2.0,4.0,1.1101321585903083,1.2661870503597121
2022-11-13,Ceara,Juventude,4.0,1.0,H,1.0,5.0,1.0105820105820107,0.8533333333333334
2022-11-13,Bragantino,Fluminense,0.0,1.0,A,2.0,1.0,1.3628318584070795,1.2589928057553956
2022-11-13,Athletico-PR,Botafogo RJ,3.0,0.0,H,1.0,3.0,1.2216358839050132,1.1026392961876832
2022-11-13,America MG,Atletico GO,1.0,1.0,D,0.0,2.0,0.8807947019867549,0.9841269841269841
2022-11-13,Corinthians,Atletico-MG,0.0,1.0,A,2.0,1.0,1.2014388489208634,
2023-04-15,Bragantino,Bahia,2.0,1.0,H,1.0,3.0,1.3508771929824561,1.0789473684210527
2023-04-15,Botafogo RJ,Sao Paulo,2.0,1.0,H,1.0,3.0,1.0994152046783625,1.2727272727272727
2023-04-15,Fortaleza,Internacional,1.0,1.0,D,0.0,2.0,1.144736842105263,1.263157894736842
2023-04-15,Palmeiras,Cuiaba,2.0,1.0,H,1.0,3.0,1.4631578947368422,0.8552631578947368
2023-04-15,America MG,Fluminense,0.0,3.0,A,2.0,3.0,0.881578947368421,1.2583732057416268
2023-04-15,Athletico-PR,Goias,2.0,0.0,H,1.0,2.0,1.2263157894736842,1.105263157894737
2023-04-16,Atletico-MG,Vasco,1.0,2.0,A,2.0,3.0,,1.0526315789473684
2023-04-16,Corinthians,Cruzeiro,2.0,1.0,H,1.0,3.0,1.1985645933014355,1.2861842105263157
2023-04-16,Flamengo RJ,Coritiba,3.0,0.0,H,1.0,3.0,1.4736842105263157,1.055921052631579
2023-04-16,Gremio,Santos,1.0,0.0,H,1.0,1.0,1.2921052631578946,1.291866028708134
2023-04-22,Fluminense,Athletico-PR,2.0,0.0,H,1.0,2.0,1.2625298329355608,1.2283464566929134
2023-04-22,Cuiaba,Bragantino,1.0,1.0,D,0.0,2.0,0.8571428571428571,1.3565217391304347
2023-04-22,Sao Paulo,America MG,3.0,0.0,H,1.0,3.0,1.272076372315036,0.8758169934640523
2023-04-23,Goias,Corinthians,3.0,1.0,H,1.0,4.0,1.1004366812227073,1.2004773269689737
2023-04-23,Coritiba,Fortaleza,0.0,3.0,A,2.0,3.0,1.0524590163934426,1.1437908496732025
2023-04-23,Vasco,Palmeiras,2.0,2.0,D,0.0,4.0,1.0561797752808988,1.4645669291338583
2023-04-23,Internacional,Flamengo RJ,2.0,1.0,H,1.0,3.0,1.26246719160105,1.477326968973747
2023-04-23,Cruzeiro,Gremio,1.0,0.0,H,1.0,1.0,1.2852459016393443,1.2913385826771653
2023-04-23,Santos,Atletico-MG,0.0,0.0,D,0.0,0.0,1.2887828162291168,
2023-04-25,Bahia,Botafogo RJ,1.0,2.0,A,2.0,3.0,1.0786885245901638,1.1020408163265305
2023-04-29,Coritiba,Sao Paulo,1.0,1.0,D,0.0,2.0,1.0490196078431373,1.276190476190476
2023-04-29,Fortaleza,Fluminense,4.0,2.0,H,1.0,6.0,1.155844155844156,1.2642857142857142
2023-04-29,Bragantino,Cruzeiro,0.0,3.0,A,2.0,3.0,1.353448275862069,1.2843137254901962
2023-04-29,Palmeiras,Corinthians,2.0,1.0,H,1.0,3.0,1.4659685863874345,1.2
2023-04-29,Santos,America MG,3.0,2.0,H,1.0,5.0,1.2857142857142858,0.8701298701298701
2023-04-30,Internacional,Goias,1.0,0.0,H,1.0,1.0,1.2643979057591623,1.108695652173913
2023-04-30,Cuiaba,Gremio,1.0,2.0,A,2.0,3.0,0.8589743589743589,1.287958115183246
2023-04-30,Atletico-MG,Athletico-PR,2.0,1.0,H,1.0,3.0,,1.225130890052356
2023-04-30,Flamengo RJ,Botafogo RJ,2.0,3.0,A,2.0,5.0,1.4761904761904763,1.1046511627906976
2023-05-02,Vasco,Bahia,0.0,1.0,A,2.0,1.0,1.0597014925373134,1.0784313725490196
2023-05-06,Cruzeiro,Santos,2.0,1.0,H,1.0,3.0,1.289902280130293,1.2897862232779098
2023-05-07,Gremio,Bragantino,3.0,3.0,D,0.0,6.0,1.2898172323759791,1.3418803418803418
2023-05-07,Goias,Palmeiras,0.0,5.0,A,2.0,5.0,1.103896103896104,1.4673629242819843
2023-05-07,Sao Paulo,Internacional,2.0,0.0,H,1.0,2.0,1.2755344418052257,1.2637075718015667
2023-05-07,Botafogo RJ,Atletico-MG,2.0,0.0,H,1.0,2.0,1.1101449275362318,
